serial_number,first_observation_date,last_observation_date,observed_days,is_failed,overall_max_probability,overall_mean_probability,failure_date,eligible_max_probability,eligible_mean_probability,eligible_observed_days,alerted_primary,alert_days_primary,first_alert_date_primary,alerted_high_recall,alert_days_high_recall,first_alert_date_high_recall,error_group,lead_time_days_primary,lead_time_days_high_recall,probability_gap_to_primary,failure_detection_tier,first_primary_alert_date,last_primary_alert_date,primary_alert_span_days,longest_consecutive_primary_alert_run,days_from_last_alert_to_last_observation,alert_pattern,possible_right_censoring
Z302BMJP,2023-10-01,2023-12-31,24,0,0.9999698432858221,0.9999698432858221,,0.9999698432858221,0.9999698432858221,24,True,24,2023-10-01,True,24,2023-10-01,false_positive,,,-0.2999698432858221,not_a_failed_drive,2023-10-01,2023-12-31,92,4,0.0,repeated_nonpersistent_alerts,True
Z302FZFE,2023-10-01,2023-11-02,8,0,1.0,0.42465249483498785,,1.0,0.42465249483498785,8,True,1,2023-11-02,True,1,2023-11-02,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-11-02,2023-11-02,1,1,0.0,single_day_spike,True
Z302G04T,2023-10-01,2023-11-01,14,0,0.9482070277297714,0.9482070277297714,,0.9482070277297714,0.9482070277297714,14,True,14,2023-10-01,True,14,2023-10-01,false_positive,,,-0.24820702772977143,not_a_failed_drive,2023-10-01,2023-11-01,32,3,0.0,repeated_nonpersistent_alerts,True
Z302SQ1H,2023-10-01,2023-12-30,27,0,0.8133502075057817,0.8133502075057817,,0.8133502075057817,0.8133502075057817,27,True,27,2023-10-01,True,27,2023-10-01,false_positive,,,-0.11335020750578173,not_a_failed_drive,2023-10-01,2023-12-30,91,4,0.0,repeated_nonpersistent_alerts,True
Z302SWCM,2023-10-01,2023-10-26,10,0,0.9995368277126243,0.9995368277126243,,0.9995368277126243,0.9995368277126243,10,True,10,2023-10-01,True,10,2023-10-01,false_positive,,,-0.29953682771262435,not_a_failed_drive,2023-10-01,2023-10-26,26,2,0.0,repeated_nonpersistent_alerts,True
Z302SWL7,2023-10-08,2023-12-31,23,0,0.8017113184617869,0.8017113184617869,,0.8017113184617869,0.8017113184617869,23,True,23,2023-10-08,True,23,2023-10-08,false_positive,,,-0.10171131846178694,not_a_failed_drive,2023-10-08,2023-12-31,85,4,0.0,repeated_nonpersistent_alerts,True
Z302SWQF,2023-10-07,2023-12-28,23,0,0.9998903875591905,0.7785545367640434,,0.9998903875591905,0.7785545367640434,23,True,13,2023-11-18,True,23,2023-10-07,false_positive,,,-0.2998903875591905,not_a_failed_drive,2023-11-18,2023-12-28,41,2,0.0,repeated_nonpersistent_alerts,True
Z302SWRQ,2023-10-02,2023-10-26,9,0,0.8017113184617869,0.8017113184617869,,0.8017113184617869,0.8017113184617869,9,True,9,2023-10-02,True,9,2023-10-02,false_positive,,,-0.10171131846178694,not_a_failed_drive,2023-10-02,2023-10-26,25,3,0.0,repeated_nonpersistent_alerts,True
Z302SXAA,2023-10-05,2023-10-26,9,0,0.9530999007354972,0.9530999007354972,,0.9530999007354972,0.9530999007354972,9,True,9,2023-10-05,True,9,2023-10-05,false_positive,,,-0.25309990073549726,not_a_failed_drive,2023-10-05,2023-10-26,22,3,0.0,repeated_nonpersistent_alerts,True
Z302SXNN,2023-10-03,2023-10-27,6,0,1.0,0.889137247843221,,1.0,0.889137247843221,6,True,5,2023-10-16,True,5,2023-10-16,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-10-16,2023-10-27,12,2,0.0,repeated_nonpersistent_alerts,True
Z302SXQ5,2023-10-01,2023-11-28,20,0,0.9280351919922845,0.9280351919922845,,0.9280351919922845,0.9280351919922845,20,True,20,2023-10-01,True,20,2023-10-01,false_positive,,,-0.2280351919922845,not_a_failed_drive,2023-10-01,2023-11-28,59,7,0.0,persistent_7_plus_day_run,True
Z302SYML,2023-10-07,2023-10-19,5,0,0.9999930431765762,0.999582371287986,,0.9999930431765762,0.999582371287986,5,True,5,2023-10-07,True,5,2023-10-07,false_positive,,,-0.29999304317657627,not_a_failed_drive,2023-10-07,2023-10-19,13,2,0.0,repeated_nonpersistent_alerts,True
Z302SZDR,2023-10-01,2023-12-31,21,0,0.9680267104609315,0.9680267104609315,,0.9680267104609315,0.9680267104609315,21,True,21,2023-10-01,True,21,2023-10-01,false_positive,,,-0.2680267104609315,not_a_failed_drive,2023-10-01,2023-12-31,92,2,0.0,repeated_nonpersistent_alerts,True
Z302SZLM,2023-10-01,2023-12-28,33,0,0.9168084185897288,0.9168084185897288,,0.9168084185897288,0.9168084185897288,33,True,33,2023-10-01,True,33,2023-10-01,false_positive,,,-0.21680841858972888,not_a_failed_drive,2023-10-01,2023-12-28,89,4,0.0,repeated_nonpersistent_alerts,True
Z302SZN3,2023-10-02,2023-12-31,24,0,0.9530999007354972,0.9530999007354972,,0.9530999007354972,0.9530999007354972,24,True,24,2023-10-02,True,24,2023-10-02,false_positive,,,-0.25309990073549726,not_a_failed_drive,2023-10-02,2023-12-31,91,5,0.0,repeated_nonpersistent_alerts,True
Z302T68N,2023-10-04,2023-10-22,7,0,0.9984095999882057,0.9984095999882057,,0.9984095999882057,0.9984095999882057,7,True,7,2023-10-04,True,7,2023-10-04,false_positive,,,-0.2984095999882057,not_a_failed_drive,2023-10-04,2023-10-22,19,3,0.0,repeated_nonpersistent_alerts,True
Z302T6SR,2023-10-02,2023-12-31,27,0,0.9949941674685379,0.9949941674685379,,0.9949941674685379,0.9949941674685379,27,True,27,2023-10-02,True,27,2023-10-02,false_positive,,,-0.2949941674685379,not_a_failed_drive,2023-10-02,2023-12-31,91,3,0.0,repeated_nonpersistent_alerts,True
Z302T6WT,2023-10-04,2023-10-26,6,0,0.9701277584715279,0.9701277584715279,,0.9701277584715279,0.9701277584715279,6,True,6,2023-10-04,True,6,2023-10-04,false_positive,,,-0.2701277584715279,not_a_failed_drive,2023-10-04,2023-10-26,23,2,0.0,repeated_nonpersistent_alerts,True
Z302T8YL,2023-10-03,2023-10-28,6,0,0.9486902501645724,0.9486902501645723,,0.9486902501645724,0.9486902501645723,6,True,6,2023-10-03,True,6,2023-10-03,false_positive,,,-0.24869025016457247,not_a_failed_drive,2023-10-03,2023-10-28,26,1,0.0,repeated_nonpersistent_alerts,True
Z303C5MH,2023-10-02,2023-12-31,26,0,0.9996283178850027,0.8225488636978415,,0.9996283178850027,0.8225488636978415,26,True,19,2023-10-29,True,19,2023-10-29,false_positive,,,-0.29962831788500277,not_a_failed_drive,2023-10-29,2023-12-31,64,5,0.0,repeated_nonpersistent_alerts,True
Z303M9JM,2023-10-04,2023-11-07,13,0,0.8133502075057817,0.5553029180527298,,0.8133502075057817,0.5553029180527298,13,True,6,2023-10-28,True,6,2023-10-28,false_positive,,,-0.11335020750578173,not_a_failed_drive,2023-10-28,2023-11-07,11,3,0.0,repeated_nonpersistent_alerts,True
Z303QN30,2023-10-02,2023-12-24,28,0,0.9963767647672875,0.9825807552914446,,0.9963767647672875,0.9825807552914446,28,True,28,2023-10-02,True,28,2023-10-02,false_positive,,,-0.2963767647672876,not_a_failed_drive,2023-10-02,2023-12-24,84,3,0.0,repeated_nonpersistent_alerts,True
Z303QN3Z,2023-10-03,2023-12-26,33,0,0.8569701126733451,0.7179641980791176,,0.8569701126733451,0.7179641980791176,33,True,12,2023-10-03,True,33,2023-10-03,false_positive,,,-0.15697011267334515,not_a_failed_drive,2023-10-03,2023-12-26,85,5,0.0,repeated_nonpersistent_alerts,True
Z303QPYE,2023-10-04,2023-12-30,27,0,0.8133502075057817,0.8133502075057817,,0.8133502075057817,0.8133502075057817,27,True,27,2023-10-04,True,27,2023-10-04,false_positive,,,-0.11335020750578173,not_a_failed_drive,2023-10-04,2023-12-30,88,4,0.0,repeated_nonpersistent_alerts,True
Z303QR7W,2023-10-01,2023-12-31,27,0,0.8569701126733451,0.8569701126733451,,0.8569701126733451,0.8569701126733451,27,True,27,2023-10-01,True,27,2023-10-01,false_positive,,,-0.15697011267334515,not_a_failed_drive,2023-10-01,2023-12-31,92,3,0.0,repeated_nonpersistent_alerts,True
Z303TRCV,2023-10-03,2023-12-28,34,0,0.9997889891680087,0.8918477389374184,,0.9997889891680087,0.8918477389374184,34,True,28,2023-10-23,True,29,2023-10-18,false_positive,,,-0.2997889891680088,not_a_failed_drive,2023-10-23,2023-12-28,67,4,0.0,repeated_nonpersistent_alerts,True
Z303XY64,2023-10-02,2023-12-30,27,0,0.9999573211310493,0.9999573211310493,,0.9999573211310493,0.9999573211310493,27,True,27,2023-10-02,True,27,2023-10-02,false_positive,,,-0.29995732113104934,not_a_failed_drive,2023-10-02,2023-12-30,90,3,0.0,repeated_nonpersistent_alerts,True
Z303XYVF,2023-10-14,2023-12-31,19,0,0.9197357027083434,0.9197357027083434,,0.9197357027083434,0.9197357027083434,19,True,19,2023-10-14,True,19,2023-10-14,false_positive,,,-0.21973570270834342,not_a_failed_drive,2023-10-14,2023-12-31,79,2,0.0,repeated_nonpersistent_alerts,True
Z303XYWL,2023-10-02,2023-12-30,24,0,0.9996497613412124,0.8662819563838636,,0.9996497613412124,0.8662819563838636,24,True,22,2023-10-07,True,24,2023-10-02,false_positive,,,-0.29964976134121246,not_a_failed_drive,2023-10-07,2023-12-30,85,3,0.0,repeated_nonpersistent_alerts,True
Z3040EBR,2023-10-04,2023-12-03,18,0,0.9999796223159085,0.9822009020583755,,0.9999796223159085,0.9822009020583755,18,True,18,2023-10-04,True,18,2023-10-04,false_positive,,,-0.2999796223159086,not_a_failed_drive,2023-10-04,2023-12-03,61,2,0.0,repeated_nonpersistent_alerts,True
Z304D0AH,2023-10-04,2023-12-31,28,0,0.8133502075057817,0.8133502075057818,,0.8133502075057817,0.8133502075057818,28,True,28,2023-10-04,True,28,2023-10-04,false_positive,,,-0.11335020750578173,not_a_failed_drive,2023-10-04,2023-12-31,89,2,0.0,repeated_nonpersistent_alerts,True
Z304G1A6,2023-10-05,2023-11-02,12,0,0.9998593866439948,0.46853861601898766,,0.9998593866439948,0.46853861601898766,12,True,2,2023-10-27,True,3,2023-10-22,false_positive,,,-0.2998593866439948,not_a_failed_drive,2023-10-27,2023-11-02,7,1,0.0,short_alert_burst,True
Z304GE0F,2023-10-04,2023-12-31,38,0,0.8017113184617869,0.3783429417967585,,0.8017113184617869,0.3783429417967585,38,True,3,2023-12-27,True,4,2023-12-26,false_positive,,,-0.10171131846178694,not_a_failed_drive,2023-12-27,2023-12-31,5,2,0.0,repeated_nonpersistent_alerts,True
Z304HKGN,2023-10-01,2023-12-31,35,0,0.9680267104609315,0.42478044731161724,,0.9680267104609315,0.42478044731161724,35,True,2,2023-12-27,True,8,2023-12-15,false_positive,,,-0.2680267104609315,not_a_failed_drive,2023-12-27,2023-12-31,5,1,0.0,short_alert_burst,True
Z304HKSF,2023-10-06,2023-12-04,27,0,0.8133502075057817,0.8133502075057817,,0.8133502075057817,0.8133502075057817,27,True,27,2023-10-06,True,27,2023-10-06,false_positive,,,-0.11335020750578173,not_a_failed_drive,2023-10-06,2023-12-04,60,5,0.0,repeated_nonpersistent_alerts,True
Z304HS4N,2023-10-03,2023-12-31,27,0,0.9168084185897288,0.6363426479966235,,0.9168084185897288,0.6363426479966235,27,True,13,2023-12-01,True,17,2023-11-09,false_positive,,,-0.21680841858972888,not_a_failed_drive,2023-12-01,2023-12-31,31,3,0.0,repeated_nonpersistent_alerts,True
Z304HSJA,2023-10-02,2023-12-29,29,0,0.8046078781853948,0.3871339496447976,,0.8046078781853948,0.3871339496447976,29,True,2,2023-12-28,True,3,2023-12-26,false_positive,,,-0.10460787818539485,not_a_failed_drive,2023-12-28,2023-12-29,2,2,0.0,short_alert_burst,True
Z304HSTS,2023-10-03,2023-12-16,23,0,1.0,0.6395424126244277,,1.0,0.6395424126244277,23,True,8,2023-11-22,True,14,2023-10-30,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-11-22,2023-12-16,25,2,0.0,repeated_nonpersistent_alerts,True
Z304HT78,2023-10-06,2023-12-25,26,0,0.8004559063859187,0.8004559063859187,,0.8004559063859187,0.8004559063859187,26,True,26,2023-10-06,True,26,2023-10-06,false_positive,,,-0.10045590638591873,not_a_failed_drive,2023-10-06,2023-12-25,81,3,0.0,repeated_nonpersistent_alerts,True
Z304HTAE,2023-10-08,2023-12-22,20,0,0.8481098105269814,0.8481098105269813,,0.8481098105269814,0.8481098105269813,20,True,20,2023-10-08,True,20,2023-10-08,false_positive,,,-0.14810981052698147,not_a_failed_drive,2023-10-08,2023-12-22,76,3,0.0,repeated_nonpersistent_alerts,True
Z304HW6C,2023-10-08,2023-12-30,25,0,0.8612361796913945,0.8612361796913945,,0.8612361796913945,0.8612361796913945,25,True,25,2023-10-08,True,25,2023-10-08,false_positive,,,-0.1612361796913946,not_a_failed_drive,2023-10-08,2023-12-30,84,3,0.0,repeated_nonpersistent_alerts,True
Z304HZ60,2023-10-02,2023-12-18,25,0,0.8569701126733451,0.8569701126733452,,0.8569701126733451,0.8569701126733452,25,True,25,2023-10-02,True,25,2023-10-02,false_positive,,,-0.15697011267334515,not_a_failed_drive,2023-10-02,2023-12-18,78,2,0.0,repeated_nonpersistent_alerts,True
Z304HZM6,2023-10-01,2023-12-02,16,0,0.8018472113432967,0.8018472113432967,,0.8018472113432967,0.8018472113432967,16,True,16,2023-10-01,True,16,2023-10-01,false_positive,,,-0.10184721134329677,not_a_failed_drive,2023-10-01,2023-12-02,63,3,0.0,repeated_nonpersistent_alerts,True
Z304JGC7,2023-10-01,2023-12-07,26,0,0.8165135328432116,0.7586519954815742,,0.8165135328432116,0.7586519954815742,26,True,19,2023-10-20,True,26,2023-10-01,false_positive,,,-0.11651353284321164,not_a_failed_drive,2023-10-20,2023-12-07,49,2,0.0,repeated_nonpersistent_alerts,True
Z304JGDQ,2023-10-03,2023-12-30,27,0,0.9200892460776269,0.9200892460776269,,0.9200892460776269,0.9200892460776269,27,True,27,2023-10-03,True,27,2023-10-03,false_positive,,,-0.22008924607762692,not_a_failed_drive,2023-10-03,2023-12-30,89,2,0.0,repeated_nonpersistent_alerts,True
Z304JGNH,2023-10-02,2023-12-05,18,0,1.0,0.5251099956506566,,1.0,0.5251099956506566,18,True,5,2023-11-14,True,5,2023-11-14,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-11-14,2023-12-05,22,1,0.0,repeated_nonpersistent_alerts,True
Z304JL8L,2023-10-02,2023-12-28,27,0,0.9999998853451952,0.8921627765571235,,0.9999998853451952,0.8921627765571235,27,True,27,2023-10-02,True,27,2023-10-02,false_positive,,,-0.2999998853451953,not_a_failed_drive,2023-10-02,2023-12-28,88,3,0.0,repeated_nonpersistent_alerts,True
Z304JL93,2023-10-02,2023-12-05,19,0,0.9681615894099169,0.7098636863248441,,0.9681615894099169,0.7098636863248441,19,True,6,2023-10-02,True,19,2023-10-02,false_positive,,,-0.26816158940991697,not_a_failed_drive,2023-10-02,2023-10-18,17,1,48.0,repeated_nonpersistent_alerts,False
Z304JMY0,2023-10-01,2023-12-01,21,0,1.0,0.5754599325225398,,1.0,0.5754599325225398,21,True,8,2023-11-12,True,8,2023-11-12,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-11-12,2023-12-01,20,2,0.0,repeated_nonpersistent_alerts,True
Z304JSZW,2023-10-04,2023-11-27,14,0,0.9530999007354972,0.9530999007354973,,0.9530999007354972,0.9530999007354973,14,True,14,2023-10-04,True,14,2023-10-04,false_positive,,,-0.25309990073549726,not_a_failed_drive,2023-10-04,2023-11-27,55,2,0.0,repeated_nonpersistent_alerts,True
Z304JVYV,2023-10-05,2023-10-18,6,0,0.9999979736424301,0.9999380627709208,,0.9999979736424301,0.9999380627709208,6,True,6,2023-10-05,True,6,2023-10-05,false_positive,,,-0.2999979736424302,not_a_failed_drive,2023-10-05,2023-10-18,14,3,0.0,repeated_nonpersistent_alerts,True
Z304JW4L,2023-10-04,2023-10-18,4,0,1.0,0.9999070794712507,,1.0,0.9999070794712507,4,True,4,2023-10-04,True,4,2023-10-04,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-10-04,2023-10-18,15,2,0.0,repeated_nonpersistent_alerts,True
Z304JW82,2023-10-03,2023-12-01,18,0,0.9949941674685379,0.9949941674685377,,0.9949941674685379,0.9949941674685377,18,True,18,2023-10-03,True,18,2023-10-03,false_positive,,,-0.2949941674685379,not_a_failed_drive,2023-10-03,2023-12-01,60,2,0.0,repeated_nonpersistent_alerts,True
Z304JWJV,2023-10-01,2023-12-30,26,0,0.9995783184080725,0.9995783184080727,,0.9995783184080725,0.9995783184080727,26,True,26,2023-10-01,True,26,2023-10-01,false_positive,,,-0.2995783184080726,not_a_failed_drive,2023-10-01,2023-12-30,91,3,0.0,repeated_nonpersistent_alerts,True
Z304JWJW,2023-10-01,2023-12-01,23,0,0.8017113184617869,0.8017113184617869,,0.8017113184617869,0.8017113184617869,23,True,23,2023-10-01,True,23,2023-10-01,false_positive,,,-0.10171131846178694,not_a_failed_drive,2023-10-01,2023-12-01,62,5,0.0,repeated_nonpersistent_alerts,True
Z304JWK3,2023-10-01,2023-12-04,19,0,0.9530999007354972,0.9530999007354972,,0.9530999007354972,0.9530999007354972,19,True,19,2023-10-01,True,19,2023-10-01,false_positive,,,-0.25309990073549726,not_a_failed_drive,2023-10-01,2023-12-04,65,4,0.0,repeated_nonpersistent_alerts,True
Z304JWP4,2023-10-02,2023-12-04,22,0,0.9168084185897288,0.9168084185897288,,0.9168084185897288,0.9168084185897288,22,True,22,2023-10-02,True,22,2023-10-02,false_positive,,,-0.21680841858972888,not_a_failed_drive,2023-10-02,2023-12-04,64,5,0.0,repeated_nonpersistent_alerts,True
Z304JWRT,2023-10-01,2023-12-23,25,0,0.847472142260778,0.35887638824450513,,0.847472142260778,0.35887638824450513,25,True,1,2023-12-23,True,1,2023-12-23,false_positive,,,-0.1474721422607781,not_a_failed_drive,2023-12-23,2023-12-23,1,1,0.0,single_day_spike,True
Z304JZC9,2023-10-01,2023-12-07,19,0,0.9277545232589338,0.5197349080033915,,0.9277545232589338,0.5197349080033915,19,True,5,2023-11-28,True,8,2023-11-04,false_positive,,,-0.22775452325893386,not_a_failed_drive,2023-11-28,2023-12-07,10,2,0.0,repeated_nonpersistent_alerts,True
Z304K00W,2023-10-02,2023-12-07,18,0,0.847472142260778,0.847472142260778,,0.847472142260778,0.847472142260778,18,True,18,2023-10-02,True,18,2023-10-02,false_positive,,,-0.1474721422607781,not_a_failed_drive,2023-10-02,2023-12-07,67,2,0.0,repeated_nonpersistent_alerts,True
Z304K60Y,2023-10-02,2023-10-18,8,0,0.9999926027286472,0.9999926027286472,,0.9999926027286472,0.9999926027286472,8,True,8,2023-10-02,True,8,2023-10-02,false_positive,,,-0.29999260272864725,not_a_failed_drive,2023-10-02,2023-10-18,17,4,0.0,repeated_nonpersistent_alerts,True
Z304K62H,2023-10-01,2023-12-06,21,0,0.9174721067673285,0.9174721067673285,,0.9174721067673285,0.9174721067673285,21,True,21,2023-10-01,True,21,2023-10-01,false_positive,,,-0.21747210676732853,not_a_failed_drive,2023-10-01,2023-12-06,67,4,0.0,repeated_nonpersistent_alerts,True
Z304KA6P,2023-10-04,2023-12-03,24,0,1.0,0.48258637834484647,,1.0,0.48258637834484647,24,True,5,2023-11-20,True,5,2023-11-20,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-11-20,2023-12-03,14,2,0.0,repeated_nonpersistent_alerts,True
Z304KA9C,2023-10-05,2023-12-03,16,0,0.9998811245285677,0.9998811245285677,,0.9998811245285677,0.9998811245285677,16,True,16,2023-10-05,True,16,2023-10-05,false_positive,,,-0.29988112452856774,not_a_failed_drive,2023-10-05,2023-12-03,60,2,0.0,repeated_nonpersistent_alerts,True
Z304KBM8,2023-10-11,2023-12-20,19,0,0.847472142260778,0.8012112473447494,,0.847472142260778,0.8012112473447494,19,True,15,2023-10-31,True,19,2023-10-11,false_positive,,,-0.1474721422607781,not_a_failed_drive,2023-10-31,2023-12-20,51,3,0.0,repeated_nonpersistent_alerts,True
Z304KBP1,2023-10-02,2023-12-31,24,0,0.8017113184617869,0.8017113184617869,,0.8017113184617869,0.8017113184617869,24,True,24,2023-10-02,True,24,2023-10-02,false_positive,,,-0.10171131846178694,not_a_failed_drive,2023-10-02,2023-12-31,91,2,0.0,repeated_nonpersistent_alerts,True
Z304KBRT,2023-10-03,2023-12-05,17,0,0.9535100437645864,0.6949916670126299,,0.9535100437645864,0.6949916670126299,17,True,3,2023-12-03,True,17,2023-10-03,false_positive,,,-0.2535100437645864,not_a_failed_drive,2023-12-03,2023-12-05,3,3,0.0,repeated_nonpersistent_alerts,True
Z304KBTQ,2023-10-02,2023-12-06,19,0,0.999420511077858,0.8243521320838524,,0.999420511077858,0.8243521320838524,19,True,11,2023-10-02,True,19,2023-10-02,false_positive,,,-0.29942051107785805,not_a_failed_drive,2023-10-02,2023-11-09,39,3,27.0,repeated_nonpersistent_alerts,False
Z304KC6F,2023-10-01,2023-12-01,28,0,0.8133502075057817,0.8133502075057818,,0.8133502075057817,0.8133502075057818,28,True,28,2023-10-01,True,28,2023-10-01,false_positive,,,-0.11335020750578173,not_a_failed_drive,2023-10-01,2023-12-01,62,4,0.0,repeated_nonpersistent_alerts,True
Z304KC9B,2023-10-09,2023-12-29,25,0,0.9999976981387048,0.6669321323716956,,0.9999976981387048,0.6669321323716956,25,True,10,2023-11-29,True,25,2023-10-09,false_positive,,,-0.2999976981387048,not_a_failed_drive,2023-11-29,2023-12-29,31,2,0.0,repeated_nonpersistent_alerts,True
Z304KC9E,2023-10-02,2023-11-28,22,0,0.9999999999803031,0.996269545877967,,0.9999999999803031,0.996269545877967,22,True,22,2023-10-02,True,22,2023-10-02,false_positive,,,-0.29999999998030313,not_a_failed_drive,2023-10-02,2023-11-28,58,5,0.0,repeated_nonpersistent_alerts,True
Z304KCED,2023-10-01,2023-12-30,25,0,0.8133502075057817,0.8133502075057817,,0.8133502075057817,0.8133502075057817,25,True,25,2023-10-01,True,25,2023-10-01,false_positive,,,-0.11335020750578173,not_a_failed_drive,2023-10-01,2023-12-30,91,4,0.0,repeated_nonpersistent_alerts,True
Z304KCG5,2023-10-02,2023-10-21,7,0,0.9533054005137275,0.871215507665846,,0.9533054005137275,0.871215507665846,7,True,7,2023-10-02,True,7,2023-10-02,false_positive,,,-0.2533054005137275,not_a_failed_drive,2023-10-02,2023-10-21,20,2,0.0,repeated_nonpersistent_alerts,True
Z304KCJ6,2023-10-01,2023-12-06,18,0,0.856402564473802,0.716599401399883,,0.856402564473802,0.716599401399883,18,True,5,2023-11-11,True,18,2023-10-01,false_positive,,,-0.15640256447380207,not_a_failed_drive,2023-11-11,2023-12-06,26,1,0.0,repeated_nonpersistent_alerts,True
Z304KCLS,2023-10-03,2023-12-06,23,0,0.9168084185897288,0.4906179938318454,,0.9168084185897288,0.4906179938318454,23,True,6,2023-11-19,True,6,2023-11-19,false_positive,,,-0.21680841858972888,not_a_failed_drive,2023-11-19,2023-12-06,18,2,0.0,repeated_nonpersistent_alerts,True
Z304KCMB,2023-10-03,2023-10-13,5,0,0.9999999815392483,0.9999998618513992,,0.9999999815392483,0.9999998618513992,5,True,5,2023-10-03,True,5,2023-10-03,false_positive,,,-0.29999998153924834,not_a_failed_drive,2023-10-03,2023-10-13,11,2,0.0,repeated_nonpersistent_alerts,True
